"","tier","start","stop","duration","comment_clean","referent","relavence","classification","id","ant"
"736","Caregiver linguistic",82.142,82.814,0.672,"fresa","fresa",0,"normal","196","label - object present"
"737","Caregiver linguistic",87.942,88.972,1.03,"fresa","fresa",0,"normal","196","label - object present"
"738","Caregiver linguistic",213.674,214.694,1.02,"fresa","fresa",0,"normal","196","label - object present"
"739","Caregiver linguistic",332.397,333.293,0.896,"fresa","fresa",0,"normal","196","label - object present"
"740","Caregiver linguistic",152.219,152.479,0.26,"fresa","fresa",0,"normal","369","label - object present"
"741","Caregiver linguistic",157.322,158.369,1.047,"fresa","fresa",0,"normal","309","label - object present"
"742","Caregiver linguistic",335.269,336.136,0.867,"fresa","fresa",0,"normal","309","label - object present"
"743","Caregiver linguistic",105.452,105.867,0.415,"fresa","fresa",0,"normal","355","label - object present"
"744","Caregiver linguistic",107.197,107.637,0.44,"fresa","fresa",0,"normal","355","label - object present"
"745","Caregiver linguistic",196.76,197.28,0.52,"fresa","fresa",0,"normal","355","label - object present"
"746","Caregiver linguistic",201.92,202.573,0.653,"fresa","fresa",0,"normal","355","label - object present"
"747","Caregiver linguistic",204.043,204.79,0.747,"fresa","fresa",0,"normal","355","label - object present"
"748","Caregiver linguistic",251.4,252.14,0.74,"fresa","fresa",0,"normal","355","label - object present"
"749","Caregiver linguistic",313.441,314.021,0.58,"fresa","fresa",0,"normal","355","label - object present"
"750","Caregiver linguistic",314.497,315.19,0.693,"fresa","fresa",0,"normal","355","label - object present"
"751","Caregiver linguistic",126.806,127.455,0.649,"fresa","fresa",1,"relevant","190","label - object present"
"752","Caregiver linguistic",130.559,131.018,0.459,"fresa","fresa",1,"relevant","190","label - object present"
"753","Caregiver linguistic",250.438,250.955,0.517,"fresa","fresa",1,"relevant","417","label - object present"
"754","Caregiver linguistic",125.81,126.82,1.01,"fresa","fresa",1,"relevant","414","label - object present"
"755","Caregiver linguistic",31.326,32.006,0.68,"fresa","fresa",1,"relevant","157","label - object present"
"756","Caregiver linguistic",157.654,158.328,0.674,"fresa","fresa",1,"relevant","121","label - object present"
"757","Caregiver linguistic",159.161,159.852,0.691,"fresa","fresa",1,"relevant","121","label - object present"
"758","Caregiver linguistic",161.023,161.633,0.61,"fresa","fresa",1,"relevant","121","label - object present"
"759","Caregiver linguistic",120.874,121.224,0.35,"fresa","fresa",1,"relevant","150","label - object present"
"760","Caregiver linguistic",124.627,125.559,0.932,"fresa","fresa",1,"relevant","150","label - object present"
"761","Caregiver linguistic",150.848,151.254,0.406,"fresa","fresa",1,"relevant","150","label - object present"
"762","Caregiver linguistic",38.28,39.533,1.253,"fresa","fresa",1,"relevant","146","label - object present"
"763","Caregiver linguistic",40.071,40.468,0.397,"fresa","fresa",1,"relevant","146","label - object present"
"764","Caregiver linguistic",230.841,231.386,0.545,"fresa","fresa",1,"relevant","146","label - object present"
"765","Caregiver linguistic",232.276,232.922,0.646,"fresa","fresa",1,"relevant","146","label - object present"
"766","Caregiver linguistic",68.393,68.979,0.586,"fresa","fresa",1,"relevant","168","label - object present"
"767","Caregiver linguistic",69.803,70.343,0.54,"fresa","fresa",1,"relevant","168","label - object present"
"768","Caregiver linguistic",13.7,15.42,1.72,"fresa","fresa",1,"relevant","354","label - object present"
"769","Caregiver linguistic",18.14,18.5,0.36,"fresa","fresa",1,"relevant","354","label - object present"
"770","Caregiver linguistic",54.565,55.369,0.804,"fresa","fresa",1,"relevant","141","label - object present"
"771","Caregiver linguistic",55.748,56.467,0.719,"fresa","fresa",1,"relevant","141","label - object present"
"772","Caregiver linguistic",57.402,57.986,0.584,"fresa","fresa",1,"relevant","141","label - object present"
"773","Caregiver linguistic",69.75,71.07,1.32,"fresa","fresa",1,"relevant","192","label - object present"
"774","Caregiver linguistic",80.816,81.823,1.007,"fresa","fresa",1,"relevant","192","label - object present"
"775","Caregiver linguistic",95.473,96.233,0.76,"fresa","fresa",1,"relevant","308","label - object present"
"776","Caregiver linguistic",197.558,198.112,0.554,"fresa","fresa",1,"relevant","308","label - object present"
"777","Caregiver linguistic",71,72.36,1.36,"fresa","fresa",1,"relevant","140","label - object present"
"778","Caregiver linguistic",73.12,74.22,1.1,"fresa","fresa",1,"relevant","140","label - object present"
"779","Caregiver linguistic",189.366,191.222,1.856,"fresa","fresa",1,"relevant","182","label - object present"
"780","Caregiver linguistic",193.129,193.692,0.563,"fresa","fresa",1,"relevant","182","label - object present"
"781","Caregiver linguistic",79.022,79.582,0.56,"fresa","fresa",1,"relevant","415","label - object present"
"782","Caregiver linguistic",171.933,172.366,0.433,"fresa","fresa",1,"relevant","411","label - object present"
"783","Caregiver linguistic",238.512,239.377,0.865,"fresa","fresa",1,"relevant","232","label - object present"
"784","Caregiver linguistic",252.67,253.335,0.665,"fresa","fresa",1,"relevant","232","label - object present"
"785","Caregiver linguistic",53.353,54.023,0.67,"fresa","fresa",1,"relevant","105","label - object present"
"786","Caregiver linguistic",54.729,55.165,0.436,"fresa","fresa",1,"relevant","105","label - object present"
"787","Caregiver linguistic",56.564,57.483,0.919,"fresa","fresa",1,"relevant","105","label - object present"
"788","Caregiver linguistic",59.415,60.294,0.879,"fresa","fresa",1,"relevant","105","label - object present"
"789","Caregiver linguistic",73.65,74.314,0.664,"fresa","fresa",1,"relevant","105","label - object present"
"790","Caregiver linguistic",240.452,241.109,0.657,"fresa","fresa",1,"relevant","105","label - object present"
"791","Caregiver linguistic",36.592,37.473,0.881,"fresa","fresa",1,"relevant","109","label - object present"
"792","Caregiver linguistic",38.188,38.797,0.609,"fresa","fresa",1,"relevant","109","label - object present"
"793","Caregiver linguistic",268.095,268.925,0.83,"fresa","fresa",1,"relevant","400","label - object present"
"794","Caregiver linguistic",270.412,271.017,0.605,"fresa","fresa",1,"relevant","400","label - object present"
"795","Caregiver linguistic",274.599,275.384,0.785,"fresa","fresa",1,"relevant","400","label - object present"
"796","Caregiver linguistic",281.49,282.37,0.88,"fresa","fresa",1,"relevant","400","label - object present"
"797","Caregiver linguistic",283.191,283.806,0.615,"fresa","fresa",1,"relevant","400","label - object present"
"798","Caregiver linguistic",285.38,286.38,1,"fresa","fresa",1,"relevant","400","label - object present"
"799","Caregiver linguistic",288.112,288.852,0.74,"fresa","fresa",1,"relevant","400","label - object present"
"800","Caregiver linguistic",145.3,145.966,0.666,"fresa","fresa",1,"relevant","369","label - object present"
"801","Caregiver linguistic",147.113,147.859,0.746,"fresa","fresa",1,"relevant","369","label - object present"
"802","Caregiver linguistic",154.099,155.316,1.217,"fresa","fresa",1,"relevant","309","label - object present"
"803","Caregiver linguistic",332.245,333.105,0.86,"fresa","fresa",1,"relevant","309","label - object present"
"804","Caregiver linguistic",126.031,126.49,0.459,"fresa","fresa",1,"relevant","260","label - object present"
"805","Caregiver linguistic",112.857,113.443,0.586,"fresa","fresa",1,"relevant","355","label - object present"
"806","Caregiver linguistic",216.722,217.562,0.84,"fresa","fresa",1,"relevant","355","label - object present"
"807","Caregiver linguistic",218.006,218.866,0.86,"fresa","fresa",1,"relevant","355","label - object present"
"808","Caregiver linguistic",220.936,221.716,0.78,"fresa","fresa",1,"relevant","355","label - object present"
"809","Caregiver linguistic",106.344,107.494,1.15,"fresa","fresa",1,"relevant","145","label - object present"
"810","Caregiver linguistic",257.998,258.412,0.414,"fresa","fresa",0,"normal","351","label - object present"
"811","Caregiver linguistic",155.922,156.342,0.42,"fresas","fresa",0,"normal","431","label - object present"
"812","Caregiver linguistic",92.843,93.483,0.64,"fresas","fresa",0,"normal","168","label - object present"
"813","Caregiver linguistic",245.414,245.921,0.507,"fresas","fresa",0,"normal","232","label - object present"
"814","Caregiver linguistic",343.466,344.462,0.996,"fresas","fresa",0,"normal","105","label - object present"
"815","Caregiver linguistic",158.433,158.938,0.505,"fresas","fresa",1,"relevant","431","label - object present"
"816","Caregiver linguistic",161.97,162.76,0.79,"fresas","fresa",1,"relevant","431","label - object present"
"817","Caregiver linguistic",128.943,130.264,1.321,"fresas","fresa",1,"relevant","132","label - object present"
"818","Caregiver linguistic",131.452,132.15,0.698,"fresas","fresa",1,"relevant","132","label - object present"
"819","Caregiver linguistic",71.869,72.51,0.641,"fresas","fresa",1,"relevant","192","label - object present"
"820","Caregiver linguistic",24.373,25.273,0.9,"frijoles","chicharo",0,"normal","192","label - object imaginary"
"821","Caregiver linguistic",25.683,26.343,0.66,"frijoles","chicharo",0,"normal","192","label - object present"
"822","Caregiver linguistic",27.213,27.753,0.54,"frijoles","chicharo",0,"normal","192","label - object present"
"823","Caregiver linguistic",144.195,144.81,0.615,"frijoles","chicharo",0,"normal","232","label - object imaginary"
"824","Caregiver linguistic",84.55,85.13,0.58,"frijoles","chicharo",0,"normal","084","label - object imaginary"
"825","Caregiver linguistic",87.53,88.09,0.56,"frijoles","chicharo",0,"normal","084","label - object imaginary"
"826","Caregiver linguistic",26.039,26.579,0.54,"frijoles","chicharo",0,"normal","145","label - object imaginary"
"827","Caregiver linguistic",32.331,32.911,0.58,"frijoles","chicharo",0,"normal","145","label - object imaginary"
"828","Caregiver linguistic",316.529,317.416,0.887,"frijoles","chicharo",0,"normal","132","label - object present"
"829","Caregiver linguistic",290.595,291.815,1.22,"galleta","cookie",0,"normal","190","label - object present"
"830","Caregiver linguistic",290.595,291.815,1.22,"galleta","cookie",0,"normal","190","label - object present"
"831","Caregiver linguistic",30.813,31.443,0.63,"galleta","cookie",0,"normal","417","label - object present"
"832","Caregiver linguistic",207.386,208.026,0.64,"galleta","cookie",0,"normal","157","label - object present"
"833","Caregiver linguistic",208.419,208.946,0.527,"galleta","cookie",0,"normal","157","label - object present"
"834","Caregiver linguistic",210.668,211.088,0.42,"galleta","cookie",0,"normal","157","label - object present"
"835","Caregiver linguistic",212.614,213.242,0.628,"galleta","cookie",0,"normal","157","label - object present"
"836","Caregiver linguistic",218.598,219.104,0.506,"galleta","cookie",0,"normal","157","label - object present"
"837","Caregiver linguistic",221.098,221.758,0.66,"galleta","cookie",0,"normal","157","label - object present"
"838","Caregiver linguistic",290.82,291.213,0.393,"galleta","cookie",0,"normal","157","label - object present"
"839","Caregiver linguistic",11.921,12.74,0.819,"galleta","cookie",0,"normal","150","label - object present"
"840","Caregiver linguistic",13.803,16.018,2.215,"galleta","cookie",0,"normal","150","label - object present"
"841","Caregiver linguistic",52.469,53.45,0.981,"galleta","cookie",0,"normal","150","label - object present"
"842","Caregiver linguistic",209.685,210.169,0.484,"galleta","cookie",1,"relevant","114","label - object present"
"843","Caregiver linguistic",27.599,28.2,0.601,"galleta","cookie",0,"normal","168","label - object present"
"844","Caregiver linguistic",297.353,297.962,0.609,"galleta","cookie",0,"normal","168","label - object present"
"845","Caregiver linguistic",316.469,317.143,0.674,"galleta","cookie",0,"normal","168","label - object present"
"846","Caregiver linguistic",319.246,319.766,0.52,"galleta","cookie",0,"normal","168","label - object present"
"847","Caregiver linguistic",197.274,197.958,0.684,"galleta","cookie",0,"normal","132","label - object present"
"848","Caregiver linguistic",199.395,200.282,0.887,"galleta","cookie",0,"normal","132","label - object present"
"849","Caregiver linguistic",225.99,226.461,0.471,"galleta","cookie",0,"normal","132","label - object present"
"850","Caregiver linguistic",227.597,228.314,0.717,"galleta","cookie",0,"normal","132","label - object present"
"851","Caregiver linguistic",87.123,88.003,0.88,"galleta","cookie",1,"relevant","354","label - object present"
"852","Caregiver linguistic",89.311,90.185,0.874,"galleta","cookie",0,"normal","141","label - object present"
"853","Caregiver linguistic",111.015,111.477,0.462,"galleta","cookie",0,"normal","141","label - object present"
"854","Caregiver linguistic",130.809,131.216,0.407,"galleta","cookie",0,"normal","141","label - object present"
"855","Caregiver linguistic",140.327,140.728,0.401,"galleta","cookie",0,"normal","141","label - object present"
"856","Caregiver linguistic",206.671,207.251,0.58,"galleta","cookie",0,"normal","141","label - object present"
"857","Caregiver linguistic",208.053,208.477,0.424,"galleta","cookie",0,"normal","141","label - object present"
"858","Caregiver linguistic",210.732,211.058,0.326,"galleta","cookie",0,"normal","141","label - object present"
"859","Caregiver linguistic",221.9,222.277,0.377,"galleta","cookie",0,"normal","141","label - object present"
